# File TA-2 PWV data
#
#   site: CBI location, Chajnantor Plateau
#   Time span: 2005 to 2010
#
#
# Column 1           Column 2
#
# Time in MJD       converted PWV

53481.603333333507 0.493070188842
53481.612333333120 0.850832522668
53481.639333333354 1.291241635833
53481.664333333261 0.810873149967
53481.757333333138 1.050399326287
53481.766333333217 1.389692756125
53481.784333333373 1.472971359308
53481.854333333205 1.612009708515
53481.863333333284 1.906890569501
53481.872333333362 2.080438662617
53481.907333333511 1.900270479820
53481.916333333123 1.761867613039
53481.933333333116 1.579011332113
53481.942333333194 1.918060151192
53481.951333333272 1.855119995501
53481.969333333429 1.859739581704
53481.979333333205 1.437256144136
53481.988333333284 1.573720232514
53482.006333333440 1.524602515197
53482.024333333131 1.488323900513
53482.033333333209 1.464728039318
53482.041333333123 1.253369373911
53482.050333333202 1.488094825888
53482.059333333280 1.481949194666
53482.068333333358 1.467882828713
53482.077333333436 1.425290493660
53482.085333333351 1.476794454210
53482.094333333429 1.498759468678
53482.103333333507 1.485910546962
53482.112333333120 1.491441631876
53482.121333333198 1.740492129342
53482.131333333440 1.366458633846
53482.140333333518 1.612631193710
53482.149333333131 1.745326712322
53482.158333333209 1.703349851363
53482.167333333287 1.882588511495
53482.176333333366 1.718517835063
53482.184333333280 1.880460155426
53482.193333333358 1.794887415362
53482.202333333436 1.875848717276
53482.211333333515 2.072700146514
53482.220333333127 1.988760475012
53482.229333333205 1.980095797903
53482.237333333120 2.142164378443
53482.246333333198 2.095770881336
53482.255333333276 2.198783134700
53482.264333333354 2.101618414672
53482.273333333433 2.177348089548
53482.283333333209 1.891729787507
53482.292333333287 2.356917253197
53482.301333333366 2.268302405949
53482.310333333444 2.330845689449
53482.319333333522 2.533651695955
53482.327333333436 2.249979520571
53482.336333333515 2.310250318515
53482.345333333127 2.056207543925
53482.354333333205 2.222442744463
53482.363333333284 2.071932209131
53482.372333333362 2.390360731336
53482.380333333276 2.270342425741
53482.389333333354 2.355610750302
53482.398333333433 2.110156402768
53482.407333333511 2.328792259504
53482.416333333123 2.348776214114
53482.425333333202 2.214211473056
53482.435333333444 2.273855442200
53482.444333333522 2.258861983263
53482.453333333135 2.610636520062
53482.462333333213 2.524473920538
53482.471333333291 2.467234029894
53482.479333333205 2.760563448750
53482.488333333284 2.439590730334
53482.497333333362 2.155295303554
53482.506333333440 2.289116945463
53482.515333333518 2.142295075875
53482.524333333131 2.111930995708
53482.533333333209 2.166972395441
53482.541333333123 2.249270659881
53482.550333333202 2.445377923582
53482.559333333280 1.859897572157
53482.568333333358 1.792393242571
53482.577333333436 2.445311920363
53482.586333333515 2.255414056958
53482.604333333205 2.460228365985
53482.612333333120 2.235428239875
53482.621333333198 1.837052616320
53482.630333333276 1.869202890434
53482.801333333366 2.999740754218
53482.918333333451 1.634497580473
53482.953333333135 2.823847732235
53482.971333333291 3.632166898714
53482.980333333369 2.185567364402
53482.998333333526 2.606341633773
53483.006333333440 2.385574861340
53483.015333333518 3.085807869591
53483.024333333131 3.094915082000
53483.033333333209 2.504937131931
53483.043333333451 2.531238023557
53483.052333333530 2.889769713982
53483.061333333142 2.792798077877
53483.070333333220 2.949917804395
53483.079333333299 2.758705030315
53483.088333333377 3.104090185752
53483.096333333291 2.368803373930
53483.105333333369 2.477309557106
53483.114333333448 2.379647251036
53483.123333333526 2.441590789745
53483.132333333138 2.422887153195
53483.141333333217 2.413035098187
53483.149333333131 2.615340977907
53483.158333333209 2.925389672946
53483.167333333287 2.728677441834
53483.176333333366 3.144850866895
53483.185333333444 2.475807641509
53483.196333333384 2.148067841712
53483.204333333299 2.806615081390
53483.222333333455 2.404528316157
53483.231333333533 2.195315673627
53483.240333333146 2.359481990860
53483.249333333224 2.921600116868
53483.266333333217 2.583890969221
53483.275333333295 2.599302426469
53483.284333333373 2.497335176511
53483.301333333366 3.158293885128
53483.310333333444 2.436571483255
53483.319333333522 2.351856699850
53483.328333333135 2.796543866951
53483.337333333213 2.493517552982
53483.347333333455 2.113263517782
53483.356333333533 2.393595954291
53483.365333333146 2.202478660192
53483.374333333224 2.509501924375
53483.383333333302 2.307564187760
53483.392333333381 2.108012337602
53483.400333333295 2.172406314208
53483.409333333373 2.324638612345
53483.418333333451 2.336806356537
53483.427333333530 2.487490779402
53483.436333333142 2.466493007076
53483.445333333220 2.341951841668
53483.453333333135 2.386036610623
53483.462333333213 2.478827172131
53483.471333333291 2.749038130829
53483.480333333369 2.557055196064
53483.489333333448 2.487474143987
53483.500333333388 2.151890926722
53483.508333333302 2.710766057443
53483.517333333381 2.869976078383
53483.526333333459 2.817004414441
53483.535333333537 2.212241871377
53483.544333333150 2.266854020587
53483.553333333228 2.601651730973
53483.579333333299 2.126161996593
53483.588333333377 1.939103709163
53483.597333333455 3.088776843209
53483.615333333146 3.176743349867
53483.624333333224 2.457047826557
53483.641333333217 3.624005434249
53484.731333333533 1.524524529585
53484.924333333503 2.619662532944
53484.942333333194 2.691414116186
53484.986333333421 6.564912595471
53485.013333333191 5.048847307024
53485.031333333347 3.627413985232
53485.066333333496 3.288652030079
53485.075333333109 3.755188517077
53485.102333333343 2.691924682487
53485.130333333276 2.290504426512
53485.210333333351 2.097787149060
53485.237333333120 1.795124752738
53485.245333333500 3.457281398020
53485.263333333191 2.663879702068
53485.309333333280 2.131850784304
53485.415333333425 1.726023516262
53485.442333333194 1.397815738318
53485.533333333209 1.609821649000
53485.577333333436 2.436296563950
53485.586333333515 1.613090239969
53485.836333333515 2.307238135203
53485.917333333287 1.369788094916
53485.926333333366 5.725912811421
